中国足彩网14场分析：红魔不稳 大巴黎顺利打出,01 莱切斯特VS沃特福德莱切斯特上轮主场击败埃弗顿，近期持续取胜。沃特福德客场负于南安普敦，联赛两连败。过往交锋莱切斯特占据上风，近四次主场面对沃特福德全部取胜，不过本场有条件建议防平。推荐：3102 狼队VS西汉姆狼队主场言和谢菲联，近期鲜有败绩。西汉姆客场爆冷击败切尔西，这是近期少见的胜利。过往交锋狼队处于下风，不过近两次面对西汉姆全部取胜，本场看好狼队延续连胜记录。推荐：303 曼联VS热刺曼联上轮主场被阿斯顿维拉逼平，联赛两连平。热刺主场击败伯恩茅斯，联赛两连胜。过往交锋曼联占优，近两次面对伯恩茅斯全部取胜，不过目前两队情况有所不同，建议防平。推荐：3104 切尔西VS阿斯顿维拉切尔西上轮主场负于西汉姆，联赛两连败。阿斯顿维拉客场逼平曼联，近两轮不败。过往交锋切尔西占据上风，近四次面对阿斯顿维拉全部取胜，不过蓝军目前有些起伏，本场建议防平。推荐：3105 南安普敦VS诺维奇南安普敦上轮主场击败沃特福德，这是近期少见的胜利。诺维奇主场言和阿森纳，近两轮不败。过往交锋南安普敦占优，近三次主场面对诺维奇全部取胜，本场看好圣徒再度击败金丝雀。推荐：306 利物浦VS埃弗顿利物浦上轮主场小胜布赖顿，但是主力门将阿里松被红牌罚下。埃弗顿客场负于莱切斯特，联赛两连败。过往交锋利物浦占优，近十次面对埃弗顿没有败绩，本场看好红军主场击败死敌太妃糖。推荐：307 谢菲联VS纽卡斯尔谢菲联上轮客场言和狼队，联赛三连平。纽卡斯尔主场逼平曼城，搅局能力很强。过往交锋谢菲联处于下风，不过近几个赛季两队鲜有碰面，上次交手还是2015年的热身赛，所以本场建议走两头。推荐：3008 阿森纳VS布赖顿阿森纳上轮客场逼平诺维奇，依然难以取胜。布赖顿客场负于利物浦，联赛三连败。过往交锋阿森纳占优，但是近三次面对布赖顿没有胜绩，本场枪手应会迎来久违的胜利。推荐：309 圣埃蒂安VS尼斯圣埃蒂安上轮客场负于雷恩，这是近期少见的失利。尼斯主场击败昂热，主客场成绩差异很大。过往交锋圣埃蒂安稍处下风，不过近三次主场面对尼斯全部取胜，本场绿军主场应是不败格局。推荐：3110 第戎VS蒙彼利埃第戎上轮客场负于里尔，近期联赛客场三连败。蒙彼利埃主场大胜亚眠，近期鲜有败绩。过往交锋第戎稍占上风，近七次面对蒙彼利埃没有败绩，不过近期蒙彼利埃状态不错，本场有望争胜。推荐：3011 梅斯VS雷恩梅斯上轮客场言和尼姆，联赛四连平。雷恩近期状态不佳，客场更是持续输球。过往交锋梅斯处于下风，不过近四次主场面对雷恩全部战平，本场看好雷恩全身而退。推荐：1012 图卢兹VS摩纳哥图卢兹上轮客场负于南特，联赛五连败。摩纳哥客场负于波尔多，联赛客场两连败。过往交锋图卢兹稍处下风，近五次面对摩纳哥没有胜绩，本场看好客队全身而退。推荐：1013 亚眠VS兰斯亚眠上轮客场负于蒙彼利埃，联赛三连败。兰斯主场言和波尔多，联赛三连平。过往交锋亚眠稍处下风，不过近五次面对兰斯没有败绩，本场单选建议选择平局。推荐：114 巴黎圣日尔曼VS南特巴黎圣日尔曼上轮主场击败里尔，和摩纳哥的比赛因故取消。南特主场击败图卢兹，近两轮不败。过往交锋巴黎圣日尔曼占优，近五次主场面对南特全部取胜，本场大巴黎有望延续连胜记录。推荐：3
中国足彩网竞彩04日2串1推荐：尼斯不败+雷恩胜,001 圣埃蒂安 Vs 尼斯  让负法甲，圣埃蒂安对阵尼斯，圣埃蒂安目前球队联赛战绩为6胜4平5负，排名第9位，而尼斯目前球队联赛战绩为6胜2平7负，排名第11位，圣埃蒂安球队上赛季出色的表现，球队最终以第四的身份进入了欧联杯小组赛，不过球队在欧联杯小组赛表现的不是很理想，5场比赛球队只取得4平1负的战绩，球队已经提前一轮淘汰出局，现在球队的主要目标就是联赛，目前联赛球队最近状态保持不错，不过球队在上场比赛球队客场输球，在先领先的情况下，被对手逆转取胜，球队结束了之前的联赛7轮不败，本赛季典型的低开高走，不过本赛季球队的进攻似乎遇到问题，目前打进16球，排在联赛下游，而尼斯球队本赛季的表现要比上赛季差了许多，球队新赛季走了几名主力，加上也没有实质性引援，本赛季球队的前景不是很好，球队在上场比赛赢下安格斯球队结束了两轮不胜，提升球队士气，不过球队目前的客场至今已经遭遇了六连败，客场表现低迷，相信球队会对客场的低迷，做出有效的改进，两队交手上，尼斯略占优势，不过目前指数开出数据似乎对主队赢球支持力度不够，本场比赛不妨看好客队保持不败！竞彩推荐：让负003 梅斯  Vs 雷恩  平负梅斯目前排名法国甲级联赛第17，雷恩位列法国甲级联赛第10.两支球队最近的6次交手，梅斯取得了1胜3平2负的战绩，赢得让球的概率为50%，取得大比分的概率为17%。梅斯最近的10场比赛取得了1胜5平4负的战绩，赢得让球的概率为33%，取得大比分的概率为30%；雷恩最近的10场比赛取得了3胜0平7负的战绩，赢得让球的概率为30%，取得大比分的概率为70%。通过两支球队近期的比赛来看，雷恩的状态稍好于主队梅斯。综合各方面因素，从两支球队目前的实力以及状态来看，本场比赛两支球队再度交手，雷恩队被看好保持不败。建议双选，单选首推平局。竞彩推荐：平 负
中国足彩网竞彩04日焦点赛事：太妃糖不惧红军,周三011英超 利物浦vs埃弗顿比赛时间：19-12-05 04:15欧洲均赔：1.37 4.78 7.88澳门盘口：0.90 一球/球半 0.96基本面分析利物浦本赛季表现十分强势，联赛至今取得13胜1平的不败战绩，创作了队史最好开局记录，目前高居榜首，进32球失12球，攻守两端表现俱佳，实力属于上游水平，主场取得6胜1平，主战能力强悍，上轮主场2比1战胜布莱顿，各项赛事已经十多场不败，状态十分出色；埃弗顿目前4胜2平8负排名第17位，进14球失22球，攻守两端表现差强人意，实力属于中下游水平，客场取得1胜1平5负，客战能力差劲，上轮客场1比2负于莱切斯特，近期遭遇两连败，近期状态较为低迷。盘赔分析本场是默西赛德郡德比战，欧洲方面开出1.37 4.78 7.88左右的平局赔率，对比近年两队交锋时的欧赔，本场可以说是中规中矩，相对看好红军取胜，澳彩主让一球/球半中水，两队实力和声望有一定差距，但两队交锋已经超越了实力范畴，历来是火药味颇浓，埃弗顿不会轻易缴械，竞彩主让一球情况下，双选平负（-1）稳妥。竞彩让球推荐：利物浦（-1） 10
中国足彩网竞彩04日法甲推荐：蒙彼利埃反客为主,周三002法甲 第戎vs蒙彼利埃比赛时间：19-12-05 02:00欧洲均赔：3.01 3.01 2.40澳门盘口：0.77 受让平手/半球 1.03基本面分析第戎目前4胜3平8负排名倒数第三位，进9球失16球，进攻乏力，防守能力一般，实力属于下游水平，主场取得3胜2平2负有一定战斗力，上轮客场0比1负于里尔，近期呈现主场强客场弱的走势；蒙彼利埃目前6胜5平4负排名第4位，进18球失12球，攻守两端均有不错的发挥，实力属于中上游水平，客场取得4平3负，客战能力差劲，积分大部分来自主场，主客场发挥反差较大，上轮主场4比2大胜亚眠，近五场比赛不败，近期状态发挥不错。盘赔分析欧洲平均赔率3.01 3.01 2.40，欧赔相对看好客队不败，澳彩客让平半高水，两队实力有一定差距，蒙彼利埃声望稍胜一筹，本赛季均呈现主场强客场弱的走势，蒙彼利埃客场至今不胜，作客让出平半的让步也没有低开，上盘高水有阻上的意图，综合分析，本场首选负，回补平。竞彩推荐：第戎 10
中国足彩网竞彩04日法甲推荐：圣埃蒂安难胜,周三001法甲 圣埃蒂安vs尼斯比赛时间：19-12-05 02:00欧洲均赔：2.29 3.20 3.05澳门盘口：0.98 平手/半球 0.82基本面分析圣埃蒂安目前6胜4平5负排名第9位，进16球失19球，进攻能力不强，防守能力尚可，实力属于中上游水平，主场取得2胜4平1负不败率较高，上轮客场1比2负于雷恩，结束了多场不败的走势，士气难免受挫；尼斯目前6胜2平7负排名第12位，进20球失22球，进攻能力不错，防守漏洞较大，实力属于中游水平，客场取得2胜5负，客战能力较差，上轮主场3比1大胜昂热，近期呈现主场强客场弱的走势，发挥不够稳定。盘赔分析欧洲平均赔率2.29 3.20 3.05，胜赔偏高，欧赔反倒是看好客队不败多些，澳彩主让平半中高水，两队实力和声望相差不大，圣埃蒂安主场表现不错，从基本面分析看，主让平半虽然合理，但上盘水位偏高，对主队取胜信心不强，本场不妨看好客队不败，竞彩主场一球情况下，推荐负（-1）。竞彩让球推荐：圣埃蒂安（-1） 0
中国足彩网竞彩04日法甲推荐：巴黎圣曼大胜,竞彩足球周三010法甲推荐：巴黎圣日耳曼vs南特法甲联赛第16轮较量，由大巴黎主场迎战南特。大巴黎上轮法甲本来作客摩纳哥，但因暴雨和洪水预警的情况而延期，球队在周末得到较多的时间休息，球员近期因持续欧冠和联赛双线作战而消耗的体能得到较为充分的补充，球队目前是法甲领头羊，拥有有彪炳的主场成绩支持，本赛季各项赛事全部9个主场赛事豪取8场胜仗，而且这8战全部零封对手，当中包括了西甲豪门皇马、法甲竞争对手马赛等强劲对手，呈现了强大的主场气势。南特上轮法甲联赛对阵图卢兹，球队坐镇主场以进攻开局，半场前形成优势并率先进球，下半场保持足够的节奏控制，最终以2-1击败对手，球队保持3轮联赛有进球，并终结了之前5轮联赛不胜的困境，阵中士气得到较大的心提升，为此役作客挑战领头羊注入积极的元素，较为不利的是，南特客场成绩较差，最近连续3个客场未尝一胜并仅有1球进账，面对梅斯、布雷斯特等实力较弱的对手也难以形成场面优势，异地作战能力较为疲弱。游戏玩法为大巴黎作出-2低水让步，往绩上大巴黎占据绝对优势，目前数据虽然不太深，但针对刚战完欧冠的他们而言还算合理，以球队的板凳深度，本场至少能净胜对手2球。推荐：巴黎圣日尔曼比分参考推荐：3-0、4-1
中国足彩网竞彩04日法甲推荐：尼斯客战抢分,竞彩足球周三001法甲推荐：圣埃蒂安vs尼斯圣埃蒂安本赛季受困于欧罗巴杯和联赛双线作战，战绩都不理想，欧罗巴杯中更是提前出局。回到联赛上轮他们客场挑战雷恩，全场比赛都处于挨打状态，最终以1比2失利。圣埃蒂安的主场虽然不败率很高，但是平局也不少，只取得2胜4平1负的战绩。进攻端更是有了明显的退化，比上赛季少了差不过0.5个。尼斯在法联杯中被法乙副班长勒芒淘汰后，主帅维埃拉的大发雷霆对于球队有一定的激励作用。在随后的4轮联赛取得2胜1平1负，目前落后欧战区也只是3分而已，战意不成问题。尼斯本赛季场均能打进1.33球，算是达到了中上的水平，然而他们倒数第4的防守却脱了全队的后腿。机构给出的游戏指数为平手搭配主队低位，但个人认为圣埃蒂安最近即使坐镇主场也是破门乏术，而尼斯客战压力较少，也许能抢到分数。推荐：尼斯
中国足彩网竞彩04日法甲推荐：雷恩不败格局,竞彩足球周三003法甲推荐：梅斯vs雷恩梅斯陷入4连平的怪圈，但好歹最近也是1胜4平1负，保持着拿分的势头。球队升入法甲后并没有太强势的引援，实力跟不上也是意料之中的事。中锋迪亚洛一人打进9球，而其余球员却只贡献4球，进攻端的问题不少。雷恩目前已经在欧罗巴杯中提前出局，专注联赛的他们还是展现出不俗的实力，最近4场赢足3场。本场如果能全取3分，他们将有机会杀入欧战区，球队的战意还是值得相信的。不过他们已经在联赛杯赛的客场遭遇3连败，为本场比赛蒙上阴影。机构给出的游戏指数为-0，但是雷恩一直处于低位。个人认为雷恩无论是近况还是纸面实力都强于对方，本场比赛完全有机会坐和望赢。推荐：雷恩
中国足彩网竞彩04日法甲推荐：第戎主场取分,竞彩足球周三002法甲推荐：第戎vs蒙彼利埃第戎作为法甲的保级专业户，上轮比赛他们客场0比1负于里尔，但最近6轮比赛2胜1平3负，状态算是有了点起色，球队的士气应该未收到太大打击。主场一直是第戎的抢分重地，本赛季4个胜场有3个是在主场获得的。其中的代表作无疑是2比1击败大巴黎的比赛，也曾0比0逼平劲旅马赛，只不过他们的攻击力实在有限，是联赛唯一一支进球数还未到双位数的球队。蒙彼利埃已经慢慢进入状态，最近5轮他们保持不败，拿到9个积分。继主场3球大胜图卢兹之后，前轮客场闷平圣埃蒂安，上轮主场再次4比2大胜亚眠，锋线火力十足，攻击点众多。蒙彼利埃以往一直不温不火，攻击端疲软是主要原因。本赛季他们在进一步加强防守的同时，进攻球员的表现也不错。前锋迪罗特打进5球，而其余打进2到3球的还有4名球员。机构给出的游戏指数为主队+0.25高水，个人认为第戎主场存在一定的爆冷机会，本场比赛不妨支持第戎拿到分数。推荐：第戎
中国足彩网竞彩04日英超推荐：切尔西赢球反弹,竞彩足球周三009英超推荐：切尔西vs阿斯顿维拉切尔西作为一支新帅兰帕德所带领的青年军，就目前而言整体表现还算是符合预期的，目前不仅继续排在联赛榜前四的位置，而且距离排名第2的莱切斯特城仅6分差距，完全有能力争取一个更好的名次。兰帕德所打造的这支蓝狮军团优缺点十分明显，其强大之处在于进攻效率颇高，球队至今已经共打进了28粒进球，场均进球数达到2球，但不足之处是防线表现不佳，场均失球达到1.4球，回顾最近两场比赛的几个失球，不是对方两翼传中破门就是对方两翼内切抽射破门，显然球队后防线两闸的问题还是比较严重的，往往很容易就会被对方扯出空当，接下来兰帕德想要赢球反弹，就必须重点考虑一下如何重组防线这个难题。阿斯顿维拉方面，作为一支保级球队，近期他们的状态已经算是十分不错了，虽然过去曾一度遭遇三连败，但鉴于其中两个对手是曼城和利物浦，输球并不丢人，而另一个对手则是难缠的狼队，也没有太多的遗憾，因此这三场败仗都是情理之中的事情，而最近两轮联赛他们先后战胜了实力并不算强的纽卡斯尔以及逼平了落魄的曼联，成功迎来反弹，这显示出球队虽然对付强队缺乏足够的硬仗能力，但对付一些不在状态的球队还是有几把刷子的，目前他们暂时排在英超联赛积分榜的第15位，算是球迷预期之中的成绩吧。就目前而言，切尔西虽然不是处于巅峰状态，但在目前的英超赛场依然是攻击力数一数二的球队，而且历史上他们但凡碰上维拉大多都是大胜收场，单单是零封对手的次数就达到了一半，就可以说是把对手压得死死的，因此对于这场比赛，筆哥认为兰帕德的球队是很有希望终结三场不胜的，结合游戏指数已经早早为切尔西开出了1.5球的深让步，符合历史让步数据，同时水位处于中水区间较为合理，证明对其赢球信心还是很足的，再加上欧洲指数胜赔一直保持在超低赔区间，因此这场比赛悬念不会很大，倾向于切尔西赢球反弹。赛事推荐：切尔西进球数：2、3
